opened_at,status,event_slug,event_title,market_slug,question,group_item_title,side,entry_mode,paper_source,stake_usdc,price,fee_per_share,shares,fair_probability,net_edge,strategy_version,strategy_candidate_id,execution_quality,execution_slippage,maker_preferred,maker_quote_price,maker_fill_score,maker_reason,maker_edge_if_filled,maker_worst_edge,robust_reason,worst_edge,stress_pass_rate,decision_reason,risk_flags,visible_top_bucket,visible_top_bucket_probability,visible_bucket_rank,visible_bucket_count,fair_yes_probability,fair_no_probability,yes_net_edge,no_net_edge,expected_payout_usdc,expected_pnl_usdc,prediction_c,interval_lower,interval_upper,interval_unit,end_date,market_has_ended,actual_value,actual_status,won,payout_usdc,pnl_usdc,roi_pct,trade_id
2026-05-05T11:40:05+00:00,open,highest-temperature-in-atlanta-on-may-5-2026,Highest temperature in Atlanta on May 5?,highest-temperature-in-atlanta-on-may-5-2026-80-81f,Highest temperature in Atlanta on May 5?,80-81°F,BUY_NO,taker,strategy_lab,2.5,0.555,0.012349,4.406461,0.95238,0.385031,strategy_lab_v2,highest-temperature-in-atlanta-on-may-5-2026|highest-temperature-in-atlanta-on-may-5-2026-80-81f|BUY_NO,fair,0.015,0,0.515,0.4475,"maker viable, taker expected value is higher",0.42738,0.334915,passes all stress and execution checks,0.282626,1.0,BUY_NO: model thinks this bucket is unlikely and it is not the model top bucket; top bucket is 76-77°F,,76-77°F,,3,5,,,,,4.1966,1.6966,24.308883,80.0,82.0,fahrenheit,,0,,,,,,,350139600f447c40
2026-05-05T11:40:05+00:00,open,highest-temperature-in-san-francisco-on-may-7-2026,Highest temperature in San Francisco on May 7?,highest-temperature-in-san-francisco-on-may-7-2026-62-63f,Highest temperature in San Francisco on May 7?,62-63°F,BUY_NO,taker,strategy_lab,2.5,0.64,0.01152,3.837181,0.998826,0.347306,strategy_lab_v2,highest-temperature-in-san-francisco-on-may-7-2026|highest-temperature-in-san-francisco-on-may-7-2026-62-63f|BUY_NO,fair,0.01,0,0.625,0.4625,"maker viable, taker expected value is higher",0.363826,0.317786,passes all stress and execution checks,0.291411,1.0,BUY_NO: model thinks this bucket is unlikely and it is not the model top bucket; top bucket is 66°F or higher,,66°F or higher,,3,5,,,,,3.8327,1.3327,22.309932,62.0,64.0,fahrenheit,,0,,,,,,,5a94d308cae7aa3b
2026-05-05T11:40:05+00:00,open,highest-temperature-in-madrid-on-may-5-2026,Highest temperature in Madrid on May 5?,highest-temperature-in-madrid-on-may-5-2026-20c,Highest temperature in Madrid on May 5?,20°C,BUY_NO,taker,strategy_lab,2.5,0.46,0.01242,5.291901,0.829195,0.356775,strategy_lab_v2,highest-temperature-in-madrid-on-may-5-2026|highest-temperature-in-madrid-on-may-5-2026-20c|BUY_NO,fair,0.01,0,0.435,0.465,"maker viable, taker expected value is higher",0.384195,0.30302,passes all stress and execution checks,0.265565,1.0,BUY_NO: model thinks this bucket is unlikely and it is not the model top bucket; top bucket is 19°C,,19°C,,3,5,,,,,4.388,1.888,18.592127,19.5,20.5,celsius,,0,,,,,,,13d02c27b0fb7446
2026-05-05T11:40:05+00:00,open,highest-temperature-in-amsterdam-on-may-5-2026,Highest temperature in Amsterdam on May 5?,highest-temperature-in-amsterdam-on-may-5-2026-15c,Highest temperature in Amsterdam on May 5?,15°C,BUY_NO,taker,strategy_lab,2.5,0.585,0.012139,4.186632,0.948532,0.351393,strategy_lab_v2,highest-temperature-in-amsterdam-on-may-5-2026|highest-temperature-in-amsterdam-on-may-5-2026-15c|BUY_NO,fair,0.005,0,0.565,0.54,"maker viable, taker expected value is higher",0.373532,0.289509,passes all stress and execution checks,0.25746,1.0,BUY_NO: model thinks this bucket is unlikely and it is not the model top bucket; top bucket is 18°C,,18°C,,4,5,,,,,3.9712,1.4712,17.753441,14.5,15.5,celsius,,0,,,,,,,ca48714cb12e5198
2026-05-05T11:40:05+00:00,open,lowest-temperature-in-miami-on-may-6-2026,Lowest temperature in Miami on May 6?,lowest-temperature-in-miami-on-may-6-2026-74-75f,Lowest temperature in Miami on May 6?,74-75°F,BUY_NO,taker,strategy_lab,2.5,0.675,0.010969,3.644481,0.9947,0.308731,strategy_lab_v2,lowest-temperature-in-miami-on-may-6-2026|lowest-temperature-in-miami-on-may-6-2026-74-75f|BUY_NO,fair,0.015,0,0.635,0.3175,maker fill score below 0.35,0.3497,0.281779,passes all stress and execution checks,0.230991,1.0,BUY_NO: model thinks this bucket is unlikely and it is not the model top bucket; top bucket is 70-71°F,,70-71°F,,3,5,,,,,3.6252,1.1252,19.552105,74.0,76.0,fahrenheit,,0,,,,,,,160b86d62958b390
2026-05-05T11:40:05+00:00,open,highest-temperature-in-san-francisco-on-may-6-2026,Highest temperature in San Francisco on May 6?,highest-temperature-in-san-francisco-on-may-6-2026-64-65f,Highest temperature in San Francisco on May 6?,64-65°F,BUY_NO,taker,strategy_lab,2.5,0.58,0.01218,4.221689,0.960894,0.368714,strategy_lab_v2,highest-temperature-in-san-francisco-on-may-6-2026|highest-temperature-in-san-francisco-on-may-6-2026-64-65f|BUY_NO,good,0.0,0,0.565,0.5325,"maker viable, taker expected value is higher",0.385894,0.295056,passes all stress and execution checks,0.267961,1.0,BUY_NO: model thinks this bucket is unlikely and it is not the model top bucket; top bucket is 60-61°F,,60-61°F,,3,5,,,,,4.0566,1.5566,15.265089,64.0,66.0,fahrenheit,,0,,,,,,,e309d9d5ba0feb30
2026-05-05T11:40:05+00:00,open,lowest-temperature-in-nyc-on-may-5-2026,Lowest temperature in NYC on May 5?,lowest-temperature-in-nyc-on-may-5-2026-51forbelow,Lowest temperature in NYC on May 5?,51°F or below,BUY_YES,taker,strategy_lab,2.5,0.015,0.000739,158.843618,0.541976,0.526237,strategy_lab_v2,lowest-temperature-in-nyc-on-may-5-2026|lowest-temperature-in-nyc-on-may-5-2026-51forbelow|BUY_YES,good,0.005,1,0.007,0.74725,maker preferred,0.524976,0.270312,passes all stress and execution checks,0.261094,1.0,BUY_YES: our bucket probability is above market ask after fee; rank 1 of 5,model top bucket,51°F or below,,1,5,,,,,86.0894,83.5894,10.675214,,51.5,fahrenheit,,0,,,,,,,c04372fc8433475b
2026-05-05T11:40:05+00:00,open,highest-temperature-in-houston-on-may-6-2026,Highest temperature in Houston on May 6?,highest-temperature-in-houston-on-may-6-2026-84-85f,Highest temperature in Houston on May 6?,84-85°F,BUY_NO,taker,strategy_lab,2.5,0.615,0.011839,3.988267,0.964859,0.33802,strategy_lab_v2,highest-temperature-in-houston-on-may-6-2026|highest-temperature-in-houston-on-may-6-2026-84-85f|BUY_NO,fair,0.005,0,0.585,0.515,"maker viable, taker expected value is higher",0.369859,0.280345,passes all stress and execution checks,0.238626,1.0,BUY_NO: model thinks this bucket is unlikely and it is not the model top bucket; top bucket is 81°F or below,,81°F or below,,3,5,,,,,3.8481,1.3481,26.29533,84.0,86.0,fahrenheit,,0,,,,,,,07e4a2b750d26b0a
2026-05-05T11:40:05+00:00,open,highest-temperature-in-karachi-on-may-5-2026,Highest temperature in Karachi on May 5?,highest-temperature-in-karachi-on-may-5-2026-38corhigher,Highest temperature in Karachi on May 5?,38°C or higher,BUY_YES,taker,strategy_lab,2.5,0.032,0.001549,74.518314,0.554219,0.52067,strategy_lab_v2,highest-temperature-in-karachi-on-may-5-2026|highest-temperature-in-karachi-on-may-5-2026-38corhigher|BUY_YES,fair,0.007,1,0.006,0.52925,maker preferred,0.538219,0.281939,passes all stress and execution checks,0.253927,1.0,BUY_YES: our bucket probability is above market ask after fee; rank 1 of 2,few visible buckets; model top bucket,38°C or higher,,1,2,,,,,41.2995,38.7995,37.704492,37.5,,celsius,,0,,,,,,,1de6ab41d40a6e24
2026-05-05T11:40:05+00:00,open,highest-temperature-in-helsinki-on-may-5-2026,Highest temperature in Helsinki on May 5?,highest-temperature-in-helsinki-on-may-5-2026-12c,Highest temperature in Helsinki on May 5?,12°C,BUY_NO,taker,strategy_lab,2.5,0.505,0.012499,4.83093,0.827611,0.310112,strategy_lab_v2,highest-temperature-in-helsinki-on-may-5-2026|highest-temperature-in-helsinki-on-may-5-2026-12c|BUY_NO,fair,0.015,0,0.465,0.4475,"maker viable, taker expected value is higher",0.352611,0.272354,passes all stress and execution checks,0.219866,1.0,BUY_NO: model thinks this bucket is unlikely and it is not the model top bucket; top bucket is 13°C,,13°C,,3,5,,,,,3.9981,1.4981,13.392479,11.5,12.5,celsius,,0,,,,,,,94375db50a581f26
2026-05-05T11:40:05+00:00,open,highest-temperature-in-sao-paulo-on-may-5-2026,Highest temperature in Sao Paulo on May 5?,highest-temperature-in-sao-paulo-on-may-5-2026-28c,Highest temperature in Sao Paulo on May 5?,28°C,BUY_NO,taker,strategy_lab,2.5,0.515,0.012489,4.739438,0.836517,0.309028,strategy_lab_v2,highest-temperature-in-sao-paulo-on-may-5-2026|highest-temperature-in-sao-paulo-on-may-5-2026-28c|BUY_NO,fair,0.005,0,0.505,0.6325,"maker viable, taker expected value is higher",0.321517,0.236388,passes all stress and execution checks,0.213919,1.0,BUY_NO: model thinks this bucket is unlikely and it is not the model top bucket; top bucket is 27°C,,27°C,,2,5,,,,,3.9646,1.4646,26.521254,27.5,28.5,celsius,,0,,,,,,,fcd39ccdcc5a4ccf
2026-05-05T11:40:05+00:00,open,highest-temperature-in-tokyo-on-may-7-2026,Highest temperature in Tokyo on May 7?,highest-temperature-in-tokyo-on-may-7-2026-24corhigher,Highest temperature in Tokyo on May 7?,24°C or higher,BUY_NO,taker,strategy_lab,2.5,0.46,0.01242,5.291901,0.952284,0.479864,strategy_lab_v2,highest-temperature-in-tokyo-on-may-7-2026|highest-temperature-in-tokyo-on-may-7-2026-24corhigher|BUY_NO,fair,0.01,0,0.435,0.395,"maker viable, taker expected value is higher",0.507284,0.280896,passes all stress and execution checks,0.243441,1.0,BUY_NO: model thinks this bucket is unlikely and it is not the model top bucket; top bucket is 21°C,,21°C,,5,5,,,,,5.0394,2.5394,20.998883,23.5,,celsius,,0,,,,,,,9b09f1f3821ce17c
2026-05-05T11:40:05+00:00,open,highest-temperature-in-cape-town-on-may-7-2026,Highest temperature in Cape Town on May 7?,highest-temperature-in-cape-town-on-may-7-2026-19c,Highest temperature in Cape Town on May 7?,19°C,BUY_NO,taker,strategy_lab,2.5,0.64,0.01152,3.837181,0.957537,0.306017,strategy_lab_v2,highest-temperature-in-cape-town-on-may-7-2026|highest-temperature-in-cape-town-on-may-7-2026-19c|BUY_NO,fair,0.02,0,0.575,0.4025,"maker viable, taker expected value is higher",0.372537,0.288806,passes all stress and execution checks,0.212431,1.0,BUY_NO: model thinks this bucket is unlikely and it is not the model top bucket; top bucket is 17°C,wide spread,17°C,,3,5,,,,,3.6742,1.1742,16.088153,18.5,19.5,celsius,,0,,,,,,,3d2cb79c608908f7
