candidate_id,event_slug,event_title,market_city,market_date,market_extreme,market_slug,group_item_title,side,price,base_fair_probability,base_edge,base_expected_roi,execution_price,execution_slippage,execution_quality,execution_flags,execution_base_edge,execution_expected_roi,maker_quote_price,maker_price_improvement,maker_fill_score,maker_eligible,maker_edge_if_filled,maker_worst_edge,maker_expected_roi_if_filled,maker_fill_adjusted_expected_roi,maker_preferred,maker_reason,maker_adverse_selection_penalty,quote_spread,quote_liquidity,quote_market_volume,worst_edge,mean_edge,best_edge,min_stress_fair_probability,max_stress_fair_probability,stress_pass_rate,negative_scenarios,failed_scenarios,robust_min_edge,robust_pass,robust_score,sensitivity_to_stress,worst_scenario,stress_summary,robust_reason,prediction_c,interval_lower,interval_upper,interval_unit,visible_top_bucket,visible_bucket_rank,visible_bucket_count,risk_flags,decision_reason,market_has_ended,suggested_max_stake_usdc,selected,stake_usdc,base_expected_pnl_usdc,execution_expected_pnl_usdc,maker_expected_pnl_if_filled_usdc,maker_fill_adjusted_expected_pnl_usdc
highest-temperature-in-milan-on-may-7-2026|highest-temperature-in-milan-on-may-7-2026-21c|BUY_NO,highest-temperature-in-milan-on-may-7-2026,Highest temperature in Milan on May 7?,Milan,May 7,highest,highest-temperature-in-milan-on-may-7-2026-21c,21°C,BUY_NO,0.67,0.969408,0.288353,0.423392,0.675,0.005,fair,moderate liquidity,0.283439,0.413196,0.655,0.015,0.41,1,0.304408,0.223704,0.464745,0.190545,0,"maker viable, taker expected value is higher",0.01,0.02,956.5727,101.922054,0.192916,0.24829,0.307675,0.888704,0.993644,1.0,0,0,0.01,1,0.193372,0.095437,shift=+1.0C sigma=2.0C slip=0.010,worst shift=+1.0C sigma=2.0C slip=0.010 edge=0.1929; best shift=-1.0C sigma=1.5C slip=0.000 edge=0.3077,passes all stress and execution checks,17.836361,20.5,21.5,celsius,18°C,4,5,,BUY_NO: model thinks this bucket is unlikely and it is not the model top bucket; top bucket is 18°C,0,,1,2.5,1.05848,1.03299,1.161863,0.476362
highest-temperature-in-buenos-aires-on-may-6-2026|highest-temperature-in-buenos-aires-on-may-6-2026-25c|BUY_NO,highest-temperature-in-buenos-aires-on-may-6-2026,Highest temperature in Buenos Aires on May 6?,Buenos Aires,May 6,highest,highest-temperature-in-buenos-aires-on-may-6-2026-25c,25°C,BUY_NO,0.651,0.935031,0.272671,0.411666,0.656,0.005,fair,moderate liquidity,0.267748,0.401251,0.65,0.001,0.3895,1,0.275031,0.183735,0.423125,0.164807,0,"maker viable, taker expected value is higher",0.01,0.001,698.50032,1497.775604,0.166613,0.238663,0.315132,0.843735,0.982415,1.0,0,0,0.01,1,0.166007,0.106058,shift=+1.0C sigma=1.5C slip=0.010,worst shift=+1.0C sigma=1.5C slip=0.010 edge=0.1666; best shift=-1.0C sigma=1.5C slip=0.000 edge=0.3151,passes all stress and execution checks,22.4516,24.5,25.5,celsius,23°C,3,5,,BUY_NO: model thinks this bucket is unlikely and it is not the model top bucket; top bucket is 23°C,0,,1,2.5,1.029165,1.003128,1.057812,0.412018
highest-temperature-in-ankara-on-may-6-2026|highest-temperature-in-ankara-on-may-6-2026-15c|BUY_NO,highest-temperature-in-ankara-on-may-6-2026,Highest temperature in Ankara on May 6?,Ankara,May 6,highest,highest-temperature-in-ankara-on-may-6-2026-15c,15°C,BUY_NO,0.62,0.911314,0.279534,0.442455,0.625,0.005,fair,spread penalty,0.274595,0.431266,0.595,0.025,0.515,1,0.306314,0.207678,0.514813,0.265129,0,"maker viable, taker expected value is higher",0.01,0.03,1422.6945,876.732694,0.166089,0.253544,0.335941,0.812678,0.97266,1.0,0,0,0.01,1,0.164745,0.113445,shift=+1.0C sigma=1.5C slip=0.010,worst shift=+1.0C sigma=1.5C slip=0.010 edge=0.1661; best shift=-1.0C sigma=1.5C slip=0.000 edge=0.3359,passes all stress and execution checks,12.754572,14.5,15.5,celsius,13°C,3,5,,BUY_NO: model thinks this bucket is unlikely and it is not the model top bucket; top bucket is 13°C,0,,1,2.5,1.106137,1.078165,1.287033,0.662822
highest-temperature-in-shanghai-on-may-6-2026|highest-temperature-in-shanghai-on-may-6-2026-25c|BUY_NO,highest-temperature-in-shanghai-on-may-6-2026,Highest temperature in Shanghai on May 6?,Shanghai,May 6,highest,highest-temperature-in-shanghai-on-may-6-2026-25c,25°C,BUY_NO,0.66,0.939416,0.268196,0.399565,0.665,0.005,fair,spread penalty,0.263277,0.389383,0.635,0.025,0.585,1,0.294416,0.205279,0.463647,0.271234,0,"maker viable, taker expected value is higher",0.01,0.03,2246.8963,1433.771764,0.16431,0.232968,0.307902,0.850279,0.984041,1.0,0,0,0.01,1,0.163921,0.103886,shift=+1.0C sigma=1.5C slip=0.010,worst shift=+1.0C sigma=1.5C slip=0.010 edge=0.1643; best shift=-1.0C sigma=1.5C slip=0.000 edge=0.3079,passes all stress and execution checks,22.388398,24.5,25.5,celsius,23°C,3,5,,BUY_NO: model thinks this bucket is unlikely and it is not the model top bucket; top bucket is 23°C,0,,1,2.5,0.998912,0.973457,1.159118,0.678085
highest-temperature-in-amsterdam-on-may-5-2026|highest-temperature-in-amsterdam-on-may-5-2026-16c|BUY_NO,highest-temperature-in-amsterdam-on-may-5-2026,Highest temperature in Amsterdam on May 5?,Amsterdam,May 5,highest,highest-temperature-in-amsterdam-on-may-5-2026-16c,16°C,BUY_NO,0.55,0.864828,0.302453,0.537814,0.57,0.02,fair,spread penalty; thin liquidity,0.282573,0.485308,0.515,0.035,0.44875,1,0.339828,0.243769,0.65986,0.296112,0,"maker viable, taker expected value is higher",0.01,0.04,348.231,3207.572849,0.176589,0.281825,0.366277,0.768769,0.948532,1.0,0,0,0.01,1,0.174002,0.125864,shift=-1.0C sigma=1.5C slip=0.010,worst shift=-1.0C sigma=1.5C slip=0.010 edge=0.1766; best shift=+1.0C sigma=1.5C slip=0.000 edge=0.3663,passes all stress and execution checks,17.753441,15.5,16.5,celsius,18°C,3,5,,BUY_NO: model thinks this bucket is unlikely and it is not the model top bucket; top bucket is 18°C,0,,1,2.5,1.344535,1.21327,1.64965,0.74028
highest-temperature-in-wuhan-on-may-6-2026|highest-temperature-in-wuhan-on-may-6-2026-32c|BUY_NO,highest-temperature-in-wuhan-on-may-6-2026,Highest temperature in Wuhan on May 6?,Wuhan,May 6,highest,highest-temperature-in-wuhan-on-may-6-2026-32c,32°C,BUY_NO,0.62,0.913461,0.281681,0.445853,0.635,0.015,fair,wide spread,0.266872,0.412739,0.575,0.045,0.525,1,0.328461,0.230216,0.571237,0.299899,0,"maker viable, taker expected value is higher",0.01,0.05,1064.1977,252.392152,0.158768,0.245016,0.327021,0.815216,0.97361,1.0,0,0,0.01,1,0.156476,0.122913,shift=+1.0C sigma=1.5C slip=0.010,worst shift=+1.0C sigma=1.5C slip=0.010 edge=0.1588; best shift=-1.0C sigma=1.5C slip=0.000 edge=0.3270,passes all stress and execution checks,29.72925,31.5,32.5,celsius,30°C,3,5,wide spread,BUY_NO: model thinks this bucket is unlikely and it is not the model top bucket; top bucket is 30°C,0,,1,2.5,1.114632,1.031848,1.428092,0.749748
highest-temperature-in-singapore-on-may-6-2026|highest-temperature-in-singapore-on-may-6-2026-32c|BUY_NO,highest-temperature-in-singapore-on-may-6-2026,Highest temperature in Singapore on May 6?,Singapore,May 6,highest,highest-temperature-in-singapore-on-may-6-2026-32c,32°C,BUY_NO,0.62,0.896649,0.264869,0.419242,0.625,0.005,fair,spread penalty,0.25993,0.408234,0.595,0.025,0.585,1,0.291649,0.19162,0.490166,0.286747,0,"maker viable, taker expected value is higher",0.01,0.03,2229.744,1108.201113,0.150031,0.244764,0.329079,0.79662,0.965798,1.0,0,0,0.01,1,0.148547,0.114838,shift=+1.0C sigma=1.5C slip=0.010,worst shift=+1.0C sigma=1.5C slip=0.010 edge=0.1500; best shift=-1.0C sigma=1.5C slip=0.000 edge=0.3291,passes all stress and execution checks,29.91971,31.5,32.5,celsius,30°C,3,5,,BUY_NO: model thinks this bucket is unlikely and it is not the model top bucket; top bucket is 30°C,0,,1,2.5,1.048105,1.020585,1.225415,0.716867
highest-temperature-in-seattle-on-may-5-2026|highest-temperature-in-seattle-on-may-5-2026-72-73f|BUY_NO,highest-temperature-in-seattle-on-may-5-2026,Highest temperature in Seattle on May 5?,Seattle,May 5,highest,highest-temperature-in-seattle-on-may-5-2026-72-73f,72-73°F,BUY_NO,0.66,0.933386,0.262166,0.390581,0.665,0.005,fair,moderate liquidity,0.257247,0.380465,0.655,0.005,0.6325,1,0.268386,0.17046,0.40975,0.259167,0,"maker viable, taker expected value is higher",0.01,0.01,628.6556,3608.048261,0.149492,0.224196,0.306248,0.83546,0.982387,1.0,0,0,0.01,1,0.148224,0.112674,shift=+1.0C sigma=1.5C slip=0.010,worst shift=+1.0C sigma=1.5C slip=0.010 edge=0.1495; best shift=-1.0C sigma=1.5C slip=0.000 edge=0.3062,passes all stress and execution checks,20.149435,72.0,74.0,fahrenheit,70-71°F,2,5,,BUY_NO: model thinks this bucket is unlikely and it is not the model top bucket; top bucket is 70-71°F,0,,1,2.5,0.976453,0.951163,1.024375,0.647917
lowest-temperature-in-seoul-on-may-7-2026|lowest-temperature-in-seoul-on-may-7-2026-12c|BUY_NO,lowest-temperature-in-seoul-on-may-7-2026,Lowest temperature in Seoul on May 7?,Seoul,May 7,lowest,lowest-temperature-in-seoul-on-may-7-2026-12c,12°C,BUY_NO,0.64,0.908618,0.257098,0.394613,0.65,0.01,fair,moderate liquidity; low market volume,0.247243,0.373832,0.625,0.015,0.37,1,0.273618,0.174559,0.437789,0.161982,0,"maker viable, taker expected value is higher",0.01,0.02,666.6703,58.155526,0.138339,0.227242,0.310072,0.809559,0.971447,1.0,0,0,0.01,1,0.136463,0.118759,shift=+1.0C sigma=1.5C slip=0.010,worst shift=+1.0C sigma=1.5C slip=0.010 edge=0.1383; best shift=-1.0C sigma=1.5C slip=0.000 edge=0.3101,passes all stress and execution checks,9.78592,11.5,12.5,celsius,10°C,3,5,,BUY_NO: model thinks this bucket is unlikely and it is not the model top bucket; top bucket is 10°C,0,,1,2.5,0.986533,0.93458,1.094472,0.404955
highest-temperature-in-hong-kong-on-may-6-2026|highest-temperature-in-hong-kong-on-may-6-2026-27c|BUY_NO,highest-temperature-in-hong-kong-on-may-6-2026,Highest temperature in Hong Kong on May 6?,Hong Kong,May 6,highest,highest-temperature-in-hong-kong-on-may-6-2026-27c,27°C,BUY_NO,0.57,0.808292,0.226037,0.38821,0.585,0.015,fair,wide spread,0.211153,0.353608,0.525,0.045,0.525,1,0.273292,0.206137,0.520556,0.273292,0,"maker viable, taker expected value is higher",0.01,0.05,1791.4403,707.336062,0.134089,0.239947,0.310364,0.741137,0.907503,1.0,0,0,0.01,1,0.134894,0.091948,shift=+1.0C sigma=1.5C slip=0.010,worst shift=+1.0C sigma=1.5C slip=0.010 edge=0.1341; best shift=-1.0C sigma=1.5C slip=0.000 edge=0.3104,passes all stress and execution checks,25.79874,26.5,27.5,celsius,26°C,3,5,wide spread,BUY_NO: model thinks this bucket is unlikely and it is not the model top bucket; top bucket is 26°C,0,,1,2.5,0.970525,0.88402,1.30139,0.68323
highest-temperature-in-busan-on-may-6-2026|highest-temperature-in-busan-on-may-6-2026-24c|BUY_NO,highest-temperature-in-busan-on-may-6-2026,Highest temperature in Busan on May 6?,Busan,May 6,highest,highest-temperature-in-busan-on-may-6-2026-24c,24°C,BUY_NO,0.72,0.955734,0.225654,0.309081,0.725,0.005,fair,spread penalty,0.220765,0.300374,0.695,0.025,0.455,1,0.250734,0.166828,0.360768,0.16415,0,"maker viable, taker expected value is higher",0.01,0.03,1000.8599,175.1658,0.12709,0.186908,0.254634,0.871828,0.989602,1.0,0,0,0.01,1,0.127233,0.098564,shift=+1.0C sigma=2.0C slip=0.010,worst shift=+1.0C sigma=2.0C slip=0.010 edge=0.1271; best shift=-1.0C sigma=1.5C slip=0.000 edge=0.2546,passes all stress and execution checks,21.121659,23.5,24.5,celsius,21°C,4,5,,BUY_NO: model thinks this bucket is unlikely and it is not the model top bucket; top bucket is 21°C,0,,1,2.5,0.772702,0.750935,0.90192,0.410375
highest-temperature-in-sao-paulo-on-may-6-2026|highest-temperature-in-sao-paulo-on-may-6-2026-29c|BUY_NO,highest-temperature-in-sao-paulo-on-may-6-2026,Highest temperature in Sao Paulo on May 6?,Sao Paulo,May 6,highest,highest-temperature-in-sao-paulo-on-may-6-2026-29c,29°C,BUY_NO,0.63,0.895363,0.253708,0.395396,0.635,0.005,fair,spread penalty,0.248774,0.384749,0.605,0.025,0.515,1,0.280363,0.180315,0.46341,0.238656,0,"maker viable, taker expected value is higher",0.01,0.03,1090.4042,417.241506,0.138866,0.234156,0.318576,0.795315,0.965165,1.0,0,0,0.01,1,0.137382,0.114842,shift=+1.0C sigma=1.5C slip=0.010,worst shift=+1.0C sigma=1.5C slip=0.010 edge=0.1389; best shift=-1.0C sigma=1.5C slip=0.000 edge=0.3186,passes all stress and execution checks,26.933625,28.5,29.5,celsius,27°C,3,5,,BUY_NO: model thinks this bucket is unlikely and it is not the model top bucket; top bucket is 27°C,0,,1,2.5,0.98849,0.961873,1.158525,0.59664
highest-temperature-in-ankara-on-may-6-2026|highest-temperature-in-ankara-on-may-6-2026-14c|BUY_NO,highest-temperature-in-ankara-on-may-6-2026,Highest temperature in Ankara on May 6?,Ankara,May 6,highest,highest-temperature-in-ankara-on-may-6-2026-14c,14°C,BUY_NO,0.58,0.812678,0.220498,0.37235,0.585,0.005,fair,spread penalty,0.215539,0.360953,0.555,0.025,0.515,1,0.247678,0.177229,0.446267,0.229827,0,"maker viable, taker expected value is higher",0.01,0.03,1419.1287,506.453243,0.13518,0.241907,0.314176,0.742229,0.911314,1.0,0,0,0.01,1,0.136648,0.085318,shift=+1.0C sigma=1.5C slip=0.010,worst shift=+1.0C sigma=1.5C slip=0.010 edge=0.1352; best shift=-1.0C sigma=1.5C slip=0.000 edge=0.3142,passes all stress and execution checks,12.754572,13.5,14.5,celsius,13°C,2,5,,BUY_NO: model thinks this bucket is unlikely and it is not the model top bucket; top bucket is 13°C,0,,1,2.5,0.930875,0.902383,1.115668,0.574568
highest-temperature-in-seattle-on-may-5-2026|highest-temperature-in-seattle-on-may-5-2026-76-77f|BUY_NO,highest-temperature-in-seattle-on-may-5-2026,Highest temperature in Seattle on May 5?,Seattle,May 5,highest,highest-temperature-in-seattle-on-may-5-2026-76-77f,76-77°F,BUY_NO,0.79,0.998061,0.199766,0.250241,0.795,0.005,fair,moderate liquidity,0.194912,0.242685,0.775,0.015,0.54,1,0.213061,0.160246,0.274917,0.148455,0,"maker viable, taker expected value is higher",0.01,0.02,621.0452,2611.948821,0.132397,0.174168,0.196653,0.945246,0.999802,1.0,0,0,0.01,1,0.13566,0.067369,shift=+1.0C sigma=2.5C slip=0.010,worst shift=+1.0C sigma=2.5C slip=0.010 edge=0.1324; best shift=-1.0C sigma=1.5C slip=0.000 edge=0.1967,passes all stress and execution checks,20.149435,76.0,78.0,fahrenheit,70-71°F,4,5,,BUY_NO: model thinks this bucket is unlikely and it is not the model top bucket; top bucket is 70-71°F,0,,1,2.5,0.625602,0.606712,0.687293,0.371138
highest-temperature-in-dallas-on-may-7-2026|highest-temperature-in-dallas-on-may-7-2026-70-71f|BUY_NO,highest-temperature-in-dallas-on-may-7-2026,Highest temperature in Dallas on May 7?,Dallas,May 7,highest,highest-temperature-in-dallas-on-may-7-2026-70-71f,70-71°F,BUY_NO,0.74,0.969454,0.219834,0.293261,0.745,0.005,fair,spread penalty,0.214955,0.284898,0.715,0.025,0.455,1,0.244454,0.157015,0.341894,0.155562,0,"maker viable, taker expected value is higher",0.01,0.03,1052.7323,109.224116,0.117766,0.176797,0.239313,0.882015,0.993812,1.0,0,0,0.01,1,0.117559,0.102068,shift=-1.0C sigma=2.5C slip=0.010,worst shift=-1.0C sigma=2.5C slip=0.010 edge=0.1178; best shift=+1.0C sigma=1.5C slip=0.000 edge=0.2393,passes all stress and execution checks,24.918755,70.0,72.0,fahrenheit,74-75°F,3,5,,BUY_NO: model thinks this bucket is unlikely and it is not the model top bucket; top bucket is 74-75°F,0,,1,2.5,0.733152,0.712245,0.854735,0.388905
highest-temperature-in-tel-aviv-on-may-7-2026|highest-temperature-in-tel-aviv-on-may-7-2026-25c|BUY_NO,highest-temperature-in-tel-aviv-on-may-7-2026,Highest temperature in Tel Aviv on May 7?,Tel Aviv,May 7,highest,highest-temperature-in-tel-aviv-on-may-7-2026-25c,25°C,BUY_NO,0.62,0.866384,0.234604,0.371338,0.64,0.02,fair,wide spread; moderate liquidity,0.214864,0.329789,0.575,0.045,0.4025,1,0.281384,0.184922,0.489363,0.196969,0,"maker viable, taker expected value is higher",0.01,0.05,933.2577,148.66424,0.108547,0.213401,0.297939,0.769922,0.949459,1.0,0,0,0.01,1,0.105942,0.126057,shift=+1.0C sigma=1.5C slip=0.010,worst shift=+1.0C sigma=1.5C slip=0.010 edge=0.1085; best shift=-1.0C sigma=1.5C slip=0.000 edge=0.2979,passes all stress and execution checks,23.23121,24.5,25.5,celsius,23°C,3,5,wide spread,BUY_NO: model thinks this bucket is unlikely and it is not the model top bucket; top bucket is 23°C,0,,1,2.5,0.928345,0.824472,1.223407,0.492422
highest-temperature-in-manila-on-may-5-2026|highest-temperature-in-manila-on-may-5-2026-36c|BUY_YES,highest-temperature-in-manila-on-may-5-2026,Highest temperature in Manila on May 5?,Manila,May 5,highest,highest-temperature-in-manila-on-may-5-2026-36c,36°C,BUY_YES,0.005,0.251481,0.246232,46.912551,0.015,0.01,fair,moderate liquidity; extreme price,0.235742,14.978461,0.004,0.001,0.733,1,0.237481,0.121221,59.37025,43.518393,1,maker preferred,0.01,0.004,835.78063,2987.803375,0.109002,0.162007,0.235742,0.135221,0.251481,1.0,0,0,0.01,1,0.105279,0.13723,shift=-1.0C sigma=2.5C slip=0.010,worst shift=-1.0C sigma=2.5C slip=0.010 edge=0.1090; best shift=+0.0C sigma=1.5C slip=0.000 edge=0.2357,passes all stress and execution checks,35.580923,35.5,36.5,celsius,36°C,1,5,model top bucket,BUY_YES: our bucket probability is above market ask after fee; rank 1 of 5,0,,1,2.5,117.281378,37.446152,148.425625,108.795983
highest-temperature-in-amsterdam-on-may-7-2026|highest-temperature-in-amsterdam-on-may-7-2026-14c|BUY_NO,highest-temperature-in-amsterdam-on-may-7-2026,Highest temperature in Amsterdam on May 7?,Amsterdam,May 7,highest,highest-temperature-in-amsterdam-on-may-7-2026-14c,14°C,BUY_NO,0.71,0.951612,0.231317,0.321142,0.715,0.005,fair,moderate liquidity,0.226423,0.312227,0.705,0.005,0.5025,1,0.236612,0.152532,0.33562,0.168649,0,"maker viable, taker expected value is higher",0.01,0.01,942.5345,188.071577,0.132563,0.193292,0.263082,0.867532,0.988271,1.0,0,0,0.01,1,0.132688,0.098754,shift=-1.0C sigma=2.0C slip=0.010,worst shift=-1.0C sigma=2.0C slip=0.010 edge=0.1326; best shift=+1.0C sigma=1.5C slip=0.000 edge=0.2631,passes all stress and execution checks,16.805231,13.5,14.5,celsius,17°C,4,5,,BUY_NO: model thinks this bucket is unlikely and it is not the model top bucket; top bucket is 17°C,0,,1,2.5,0.802855,0.780567,0.83905,0.421623
highest-temperature-in-qingdao-on-may-5-2026|highest-temperature-in-qingdao-on-may-5-2026-23c|BUY_YES,highest-temperature-in-qingdao-on-may-5-2026,Highest temperature in Qingdao on May 5?,Qingdao,May 5,highest,highest-temperature-in-qingdao-on-may-5-2026-23c,23°C,BUY_YES,0.008,0.253546,0.245149,29.195551,0.018,0.01,fair,moderate liquidity; extreme price,0.234662,12.426641,0.006,0.002,0.722929,1,0.237546,0.120669,39.591,28.621482,1,maker preferred,0.01,0.007,512.63228,4097.857772,0.107308,0.15968,0.234662,0.136669,0.253546,1.0,0,0,0.01,1,0.103524,0.137841,shift=+1.0C sigma=2.5C slip=0.010,worst shift=+1.0C sigma=2.5C slip=0.010 edge=0.1073; best shift=+0.0C sigma=1.5C slip=0.000 edge=0.2347,passes all stress and execution checks,23.37072,22.5,23.5,celsius,23°C,1,5,model top bucket,BUY_YES: our bucket probability is above market ask after fee; rank 1 of 5,0,,1,2.5,72.988878,31.066603,98.9775,71.553705
highest-temperature-in-kuala-lumpur-on-may-6-2026|highest-temperature-in-kuala-lumpur-on-may-6-2026-32c|BUY_NO,highest-temperature-in-kuala-lumpur-on-may-6-2026,Highest temperature in Kuala Lumpur on May 6?,Kuala Lumpur,May 6,highest,highest-temperature-in-kuala-lumpur-on-may-6-2026-32c,32°C,BUY_NO,0.61,0.837823,0.215928,0.34721,0.63,0.02,poor,wide spread,0.196168,0.305722,0.555,0.055,0.4575,1,0.272823,0.187038,0.491573,0.224895,0,"maker viable, taker expected value is higher",0.01,0.06,1033.2372,205.260962,0.100518,0.209054,0.289248,0.752038,0.930903,1.0,0,0,0.01,1,0.098977,0.11541,shift=+1.0C sigma=1.5C slip=0.010,worst shift=+1.0C sigma=1.5C slip=0.010 edge=0.1005; best shift=-1.0C sigma=1.5C slip=0.000 edge=0.2892,passes all stress and execution checks,30.508648,31.5,32.5,celsius,31°C,3,5,wide spread,BUY_NO: model thinks this bucket is unlikely and it is not the model top bucket; top bucket is 31°C,0,,1,2.5,0.868025,0.764305,1.228932,0.562238
highest-temperature-in-sao-paulo-on-may-5-2026|highest-temperature-in-sao-paulo-on-may-5-2026-29c|BUY_NO,highest-temperature-in-sao-paulo-on-may-5-2026,Highest temperature in Sao Paulo on May 5?,Sao Paulo,May 5,highest,highest-temperature-in-sao-paulo-on-may-5-2026-29c,29°C,BUY_NO,0.68,0.929969,0.239089,0.346064,0.69,0.01,fair,thin liquidity,0.229274,0.327209,0.675,0.005,0.5575,1,0.244969,0.151517,0.362917,0.202326,0,"maker viable, taker expected value is higher",0.01,0.01,491.0784,1383.277656,0.126017,0.201739,0.279774,0.836517,0.980469,1.0,0,0,0.01,1,0.12471,0.113072,shift=+1.0C sigma=1.5C slip=0.010,worst shift=+1.0C sigma=1.5C slip=0.010 edge=0.1260; best shift=-1.0C sigma=1.5C slip=0.000 edge=0.2798,passes all stress and execution checks,26.521254,28.5,29.5,celsius,27°C,3,5,,BUY_NO: model thinks this bucket is unlikely and it is not the model top bucket; top bucket is 27°C,0,,1,2.5,0.86516,0.818023,0.907292,0.505815
highest-temperature-in-taipei-on-may-5-2026|highest-temperature-in-taipei-on-may-5-2026-23c|BUY_YES,highest-temperature-in-taipei-on-may-5-2026,Highest temperature in Taipei on May 5?,Taipei,May 5,highest,highest-temperature-in-taipei-on-may-5-2026-23c,23°C,BUY_YES,0.007,0.255407,0.24806,33.760839,0.012,0.005,good,extreme price,0.242814,19.281987,0.006,0.001,0.837,1,0.239407,0.12211,39.901167,33.397276,1,maker preferred,0.01,0.006,1255.42877,4473.195413,0.115034,0.166701,0.242814,0.13811,0.255407,1.0,0,0,0.01,1,0.111732,0.133026,shift=-1.0C sigma=2.5C slip=0.010,worst shift=-1.0C sigma=2.5C slip=0.010 edge=0.1150; best shift=+0.0C sigma=1.5C slip=0.000 edge=0.2428,passes all stress and execution checks,22.678648,22.5,23.5,celsius,23°C,1,5,model top bucket,BUY_YES: our bucket probability is above market ask after fee; rank 1 of 5,0,,1,2.5,84.402097,48.204968,99.752917,83.49319
highest-temperature-in-shenzhen-on-may-5-2026|highest-temperature-in-shenzhen-on-may-5-2026-26c|BUY_YES,highest-temperature-in-shenzhen-on-may-5-2026,Highest temperature in Shenzhen on May 5?,Shenzhen,May 5,highest,highest-temperature-in-shenzhen-on-may-5-2026-26c,26°C,BUY_YES,0.005,0.230936,0.225687,42.998285,0.015,0.01,fair,moderate liquidity; extreme price,0.215197,13.673084,,,,0,,,,,0,missing side book or fair probability,0.01,0.005,921.28915,2831.007009,0.098004,0.153726,0.242108,0.124223,0.257847,1.0,0,0,0.01,1,0.095236,0.127683,shift=+1.0C sigma=2.5C slip=0.010,worst shift=+1.0C sigma=2.5C slip=0.010 edge=0.0980; best shift=-1.0C sigma=1.5C slip=0.000 edge=0.2421,passes all stress and execution checks,26.757392,25.5,26.5,celsius,26°C,1,5,model top bucket,BUY_YES: our bucket probability is above market ask after fee; rank 1 of 5,0,,1,2.5,107.495713,34.18271,0.0,0.0
highest-temperature-in-atlanta-on-may-5-2026|highest-temperature-in-atlanta-on-may-5-2026-78-79f|BUY_NO,highest-temperature-in-atlanta-on-may-5-2026,Highest temperature in Atlanta on May 5?,Atlanta,May 5,highest,highest-temperature-in-atlanta-on-may-5-2026-78-79f,78-79°F,BUY_NO,0.61,0.855038,0.233143,0.374891,0.615,0.005,fair,moderate liquidity,0.228199,0.364048,0.605,0.005,0.6325,1,0.240038,0.132993,0.396757,0.250949,0,"maker viable, taker expected value is higher",0.01,0.01,685.2357,2323.012428,0.111275,0.225629,0.31866,0.747993,0.945499,1.0,0,0,0.01,1,0.109088,0.121868,shift=+1.0C sigma=1.5C slip=0.010,worst shift=+1.0C sigma=1.5C slip=0.010 edge=0.1113; best shift=-1.0C sigma=1.5C slip=0.000 edge=0.3187,passes all stress and execution checks,24.308883,78.0,80.0,fahrenheit,76-77°F,2,5,,BUY_NO: model thinks this bucket is unlikely and it is not the model top bucket; top bucket is 76-77°F,0,,1,2.5,0.937227,0.91012,0.991893,0.627372
highest-temperature-in-ankara-on-may-5-2026|highest-temperature-in-ankara-on-may-5-2026-12c|BUY_NO,highest-temperature-in-ankara-on-may-5-2026,Highest temperature in Ankara on May 5?,Ankara,May 5,highest,highest-temperature-in-ankara-on-may-5-2026-12c,12°C,BUY_NO,0.6,0.739063,0.127063,0.207619,0.605,0.005,fair,moderate liquidity,0.122114,0.197933,0.585,0.015,0.54,1,0.144063,0.144063,0.246262,0.132981,0,"maker viable, taker expected value is higher",0.01,0.02,803.0625,3008.685165,0.112224,0.191407,0.237907,0.739063,0.854856,1.0,0,0,0.01,1,0.12074,0.014839,shift=+0.0C sigma=1.5C slip=0.010,worst shift=+0.0C sigma=1.5C slip=0.010 edge=0.1122; best shift=-1.0C sigma=2.5C slip=0.000 edge=0.2379,passes all stress and execution checks,11.943254,11.5,12.5,celsius,13°C or higher,2,5,,BUY_NO: model thinks this bucket is unlikely and it is not the model top bucket; top bucket is 13°C or higher,0,,1,2.5,0.519047,0.494833,0.615655,0.332452
highest-temperature-in-tokyo-on-may-6-2026|highest-temperature-in-tokyo-on-may-6-2026-22c|BUY_NO,highest-temperature-in-tokyo-on-may-6-2026,Highest temperature in Tokyo on May 6?,Tokyo,May 6,highest,highest-temperature-in-tokyo-on-may-6-2026-22c,22°C,BUY_NO,0.64,0.899368,0.247848,0.380415,0.66,0.02,poor,wide spread,0.228148,0.3399,0.585,0.055,0.5175,1,0.304368,0.204434,0.520287,0.269249,0,"maker viable, taker expected value is higher",0.01,0.06,2004.518,985.998235,0.118379,0.211866,0.2959,0.799434,0.96712,1.0,0,0,0.01,1,0.115432,0.129469,shift=+1.0C sigma=1.5C slip=0.010,worst shift=+1.0C sigma=1.5C slip=0.010 edge=0.1184; best shift=-1.0C sigma=1.5C slip=0.000 edge=0.2959,passes all stress and execution checks,19.890007,21.5,22.5,celsius,20°C,3,5,wide spread,BUY_NO: model thinks this bucket is unlikely and it is not the model top bucket; top bucket is 20°C,0,,1,2.5,0.951037,0.84975,1.300718,0.673123
